x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y
0.863117589,1,0.680611743,0.631177401,0,0.186318267,0.893533716,0.034225522,0.273767849,0.072243789,0.182508873,0.030422181,0.049435856,0.77566952,0.577948799,1
0,0.798385758,0.604836216,0.903220347,0.645166225,0.443551983,0.500004882,0.403231738,0.491933673,0.193552796,0.879029502,0.596774771,0.951608546,0.500004882,1,1
0,0.044811273,0.094339571,0.337265874,0.474056825,0.290093788,0.025945015,0.082548389,0.099056595,0.266508666,0.608490644,0.709905291,0.764151534,0.846697163,1,0
0.650578499,0.731657262,0.739379236,0.644784461,0.655403848,0.883201696,0.930500657,1,0.94497513,0.680498493,0.915055922,0.742270353,0.333975979,0,0.216213707,0
0,1,0.884614079,0.461535198,0.307688718,0.53846056,0.423072518,0.19230704,0.615385921,0.153844359,0.499995758,0.19230704,0.19230704,0,0.19230704,1
0.373873942,0.653149928,0.554050774,0.594594923,0.387388153,0.432441084,0.25225515,0.675675635,0.527031455,0.490993055,1,0.918925356,0.436936213,0,0.049545026,0
0.105413789,0.317659167,0.487179825,0.14529691,0.0498581,0.112533976,0,0.01994276,0.041309318,0.213672774,0.166669465,0.351850697,0.317659167,0.893164813,1,1
0.056391911,0,0.21804513,0.285714955,0.306391911,0.38721774,0.332707824,0.285714955,0.38721774,0.422932695,0.648494872,0.787593826,0.977443392,0.949248608,1,1
0,0.118538384,0.211852927,0.263555979,0.356871535,0.540983806,0.698612815,0.795712706,1,0.849935612,0.931904235,0.824717845,0.924338602,0.970997898,0.972256306,0
0.901670674,0.851574942,0.682746865,0.382188223,0.500932819,0.649349127,0.643785462,0.508344622,0.578848624,0.393320802,0.090905272,0.944344104,0,0.298698253,1,1
0.034024381,0,0.187869463,0.213017945,0.270710381,0.325444386,0.356509124,0.390532899,0.439348224,0.511835239,0.650888772,0.775147725,0.843195881,0.766272431,1,1
0.353561722,0.103351975,0,0.223017455,0.372602519,0.261094376,0.0543951,0.103351975,0.07343356,0.237430971,0.387758035,0.516217688,0.797741045,1,0.896138557,1
0.337130492,0,0.08836193,0.317733788,0.451970277,0.534174665,0.565271029,0.569581356,0.491995007,0.715825217,0.666256226,0.659790502,1,0.720135544,0.698583441,1
0.118457889,0,0.236915233,0.278237042,0.352617172,0.428375276,0.411846116,0.426997846,0.424242986,0.4862257,0.823691687,0.853994602,1,0.929752161,0.909091256,0
0.537322777,0.582095052,1,0.343291093,0.126867328,0,0.014938621,0.171647528,0.141790099,0.246269307,0.149247521,0.156724757,0.537322777,0.813429701,0.865675249,1
0.155507773,0.126800389,0.126800389,0,0.021533551,0.241627515,0.38277798,0.602874354,0.454547646,0.468897722,0.478470064,0.435412604,0.454547646,0.753587519,1,1
0.847876365,0.599056162,0.327830013,0.450864785,0.531052592,0.392294792,0.175314113,0.306209799,0.248426737,0,0.148977109,0.097876965,0.404873695,0.918631795,1,1
0.910506817,1,0.875487289,0.673153049,0.657588105,0.750972752,0.587549505,0.249028617,0.373541785,0.132296096,0,0.003892377,0.264591736,0.381324257,0.291829248,1
0.907112643,1,0.897230331,0.632411291,0.359686756,0.308301922,0.531621982,0.422923634,0.215418107,0.268772673,0.381421112,0.156124235,0.166006547,0,0.39328024,0
0.597462808,0.759889938,0.466104347,0.525427087,0.514125909,0.511306807,0,0.209036889,0.562149723,0.73870614,0.923737878,0.577690813,1,0.864412886,0.721750996,1
0,0.099983158,0.128561323,0.985731128,0.814302557,0.535709233,1,0.19285209,0.19285209,0.564300872,0.542857143,0.071418466,0.58570418,0.535709233,0.235712601,0
0.75163524,1,0.431379128,0.647053185,0.496732339,0.594776254,0.967323394,0.732023638,0.901961724,0,0.163399946,0.274511684,0.581702792,0.431379128,0.954247113,1
1,0.475439953,0.359651728,0.361401875,0.480704452,0.454385472,0,0.003510837,0.092983597,0.182456356,0.545617164,0.536844464,0.752635325,0.685963679,0.684210018,0
0,0.073126675,0.182821856,0.522853286,0.948809408,0.773311888,0.811701509,0.62340154,0.833640545,1,0.879342686,0.674589178,0.769651935,0.762339416,0.574043878,0
0.040096554,0,0.158018827,0.06132175,0.273587261,0.141510986,0.45990635,0.39386918,0.240565773,0.615563595,0.695754767,0.761791937,0.783015197,0.851413948,1,1
0.064766823,0,0.047803596,0.092519829,0.225905961,0.386277417,0.521204033,0.764071942,1,0.635313656,0.72474868,0.655356569,0.750965041,0.683886214,0.7124133,0
1,0.499995967,0.84210452,0.631575869,0.605256259,0.289473366,0,0.421053268,0.381572844,0.618419089,0.565789951,0.223689464,0.171054277,0.131577886,0.315799026,1
0.597651739,0.734707864,0.482692156,0.650707768,0.845247111,0.752401202,0.619753421,0.58438559,1,0.571121155,0.380745152,0.24349885,0.061980653,0.053124561,0,1
0.500001009,0.310001513,0.519995964,0.779997982,1,0.389999496,0.369997478,0,0.479998991,0.649998487,0.700001009,0.630001513,0.689997478,0.669998487,0.609999496,1
0.882843937,1,0.836821189,0.417016117,0.305437964,0.304044733,0.408648005,0.119945018,0.348671757,0.1422604,0.15202299,0,0.047417225,0.220359872,0.033474941,1
0,0.249998865,0.273808929,0.761903897,0.190475974,0.273808929,0.178570942,0.7261888,0.916664774,0.678570942,1,0.535712826,0.702381006,0.749998865,0.535712826,1
0,0.004503939,0.119368444,0.251127743,0.243244845,0.399774803,0.682432127,0.9313079,0.976352312,0.747749286,0.899777314,0.885136499,0.977477292,1,0.985361194,0
0,0.731120451,0.456188016,0.009060279,0.625383068,0.685797626,0.160120486,1,0.634440965,0.549848202,0.818742038,0.993961402,0.954681938,0.341387973,0.909368638,0
0,0.23032082,0.330554921,0.392404509,0.501164494,0.558970986,0.503303694,0.535420034,0.655310558,0.672439615,0.818022009,0.809459197,0.88439217,0.912221522,1,0
1,0.950168653,0.80204338,0.690047718,0.617789774,0.570823069,0.567210491,0.451599696,0.289024112,0.144513972,0.292639245,0.158964284,0.101156012,0,0.068645366,0
0.587704167,0.564856679,0.290597542,0.229650693,0.458198008,0.465818891,0.366782788,0.549621651,1,0.92366146,0.992365641,0.786254784,0.610688103,0.091603889,0,1
0.684447772,0.820375543,0.616493854,1,0.296103913,0.427174036,0.898051403,0.456302206,0.266973528,0.378630777,0,0.592218902,0.417472029,0.441738121,0.800962669,0
0.545459429,0.355370832,1,0,0.27272872,0.388426085,0.27272872,0.27272872,0.454542561,0.338839226,0.31405276,0.636366349,0.520666994,0.909095069,0.537186663,1
1,0.740919314,0.506053175,0.440677778,0.842614683,0.738498414,0.634382144,0.692493915,0.518159525,0,0.370459657,0.527844974,0.629539419,0.69975754,0.849878308,1
0.17669969,0,0.174758976,0.805823708,0.792232447,0.924269884,0.535921996,0.792232447,0.642716061,0.520390021,0.450488309,0.745631828,1,0.922330735,0.930098288,1
1,0.942350316,0.819290939,0.76053221,0.502217264,0.515520846,0.436806743,0.150775587,0.283813892,0.287139374,0.215077062,0.092017685,0.057649684,0.044345274,0,1
0,0.067150872,0.119782181,0.264973414,0.31942086,0.310345308,0.341199105,0.584392808,0.687842955,0.642470328,0.736842723,0.794920243,1,0.992739852,0.956444244,0
0.754244322,0.497167218,0.50169667,0.869760808,1,0.967156836,0.218570139,0.219704487,0,0.152888221,0.442806726,0.319366565,0.450735694,0.686296354,0.249151665,1
0,0.226993327,0.644171643,0.496932444,0.634969558,0.65950884,0.815951294,0.592023768,0.564417515,0.601227023,0.622699333,1,0.993864887,0.963190493,0.898772392,1
0.070757376,0.311323435,0.386790454,0.075467019,0,0.372632215,0.108484122,0.311323435,0.627354258,0.490555914,1,0.179246006,0.02357978,0.537719983,0.358496521,1
0.221980435,0.241375465,0,0.105603958,0.191805692,0.387930283,0.493534241,0.670259305,0.717670978,0.756466434,0.849135276,1,0.987068481,0.9331897,0.924571684,1
1,0.939466554,0.81073966,0.650466718,0.489339926,0.537083023,0.537933974,0.292410886,0.443307428,0.329071333,0.161125342,0.031546048,0,0.263424937,0.086103996,1
0.193112731,0.351724116,0.131028382,0.268960838,0,0.124135405,0.124135405,0.248285079,0.910346916,0.813788173,0.972415411,0.379308705,0.462071983,1,0.386204852,1
0.252721941,0,0.070269147,0.136018028,0.242654334,0.672077629,1,0.727141906,0.723649658,0.703719484,0.689952709,0.587014631,0.560099021,0.524758938,0.751181326,1
0.804578586,0.645034716,0.636639103,0.893128452,1,0.937401609,0.83282397,0.438163878,0.214500631,0,0.151142338,0.35419828,0.40686705,0.650378886,0.592363579,0
0.107406067,0,0.02222092,0.233335372,0.303702609,0.15925941,0.1185195,0.311110715,0.414815702,0.492590196,0.662966435,0.714813833,0.87777857,0.814814343,1,0
0.696112646,0.567138045,0.399292596,0.780918952,0.830388735,0.538868827,0.533568685,0.280918278,0.169611265,0,0.053002762,0.148409351,0.247348918,0.678445058,1,1
0.891024203,1,0.698715922,0.358971973,0.102560507,0.173076433,0.307692994,0,0.294870062,0.019225473,0.153844585,0.294870062,0.256406366,0.532048405,0.314100635,0
0.148474092,0,0.14410677,0.179036852,0.720521105,0.969435116,0.685580401,0.886460238,1,0.877719221,0.825321973,0.637548352,0.34497811,0.165939134,0.401746929,1
0.194241651,0,0.158273088,0.122301561,0.143883885,0.323738555,0.388487748,0.467624663,0.453235459,0.597121567,0.633093834,0.762589256,1,0.877696957,0.863306272,0
0.646826778,0.470238206,0.646826778,0.83333317,0.738094841,1,0.650794102,0.672617816,0.589285382,0.664683168,0.632935751,0.613094229,0.13095307,0.10516007,0,1
1,0.693120269,0.280423992,0.687828908,0.841267706,0.730157662,0.576717797,0.645501222,0.582010226,0.587298384,0.465607754,0,0.05820177,0.402114622,0.460316392,1
0.612069969,1,0.925289458,0.583334323,0.350574167,0.123565177,0.206897125,0.028739208,0.017245188,0,0.353451531,0.106323552,0.353451531,0.287355271,0.206897125,1
0,0.03004278,0.420601107,0.62947074,0.539341853,0.483547962,0.536480558,0.247496299,0.492131848,0.753934076,0.738197226,1,0.816880932,0.892703888,0.921316294,0
1,0.879781169,0.909835877,0.688528346,0.620219437,0.644814281,0.792350614,0.61202358,0.743173049,0.311475291,0.06557231,0,0.16667192,0.396175913,0.079231061,1
1,0.817196626,0.784943569,0.602145284,0.978487359,1,0.881711647,0.860211729,0.290323319,0,0.236552532,0.01075314,0.1720426,0.645155298,0.655907166,1
0.734553247,0.656747166,0.970251126,0.810068139,1,0.972542315,0.899314761,0.430206342,0,0.20823538,0.228832976,0.221967111,0.183065033,0.141874655,0.334096742,1
0,0.107310146,0.229265485,0.043899829,0.341463114,0.502438195,0.517069828,0.658536886,0.746337777,0.751219097,0.848776465,0.692677774,0.87317197,0.995121145,1,1
1,0.970148403,0.853731385,0.626865725,0.537313848,0.549252868,0.549252868,0.314925118,0.353731223,0.177611659,0.220894693,0.068657054,0,0.123880403,0.029851273,1
0,0.083790809,0.172974973,0.279734077,0.56081485,0.689186792,0.341892339,0.543246481,0.663514156,0.3378413,0.709457314,0.84324232,1,0.908107114,0.727025684,0
0.115115071,0,0.220721046,0.26226215,0.346346439,0.389389384,0.444444065,0.427928514,0.374374393,0.441441664,0.43593577,0.464465191,0.546045559,0.480981168,1,1
0.629035734,0.733869691,0.846774275,0.983872217,0.790323667,0.862900374,0.9516116,0.991932741,0.83467928,0.254031946,0.306453134,0,0.471773854,0.895159308,1,0
0.190005111,0.163097343,1,0.930258671,0.888522804,0.719935311,0.447008153,0.549698762,0.386051734,0.520044243,0.509610276,0.542559556,0.377265148,0.024162693,0,1
0,0.162158756,0.324318193,0.648648649,0.90990991,1,0.666668029,0.963962601,0.801800439,0.504503823,0.846846847,0.765771216,0.432433114,0.063061701,0.018016655,0
0.105261318,0.368428206,0.429821257,0.815785897,0.219290854,0.166666019,0.675440061,0.701752478,0.666671844,1,0.79824558,0.359644456,0.412288707,0,0.15788227,1
0.398104223,0.450237198,0.369668465,0,0.322274933,0.251185087,0.440758311,0.142180596,0.521327044,0.355450134,0.42653998,0.33175382,0.578199463,1,0.7582938,0
0.109587943,0.570775619,0.178081715,0,0.068493771,0.146118419,0.4246572,0.292236838,0.520547086,0.977167582,1,0.940637106,0.808216744,0.744290154,0.730592096,1
0.438850459,0.647482556,0.424461623,0.647482556,0.532374881,0.661871392,0.589933236,0.021583254,0.388495557,0.63309372,0.618704884,0.489211385,1,0.812951157,0,1
0.064389769,0,0.284082807,0.424236288,0.465911919,0.473482595,0.556810655,0.795456751,0.617428797,0.708333861,0.787879747,0.693177743,0.837121835,0.818189872,1,1
1,0.631704557,0.40326436,0.438230492,0.727275681,0.62004918,0.324010393,0.324010393,0.179490583,0,0.053614179,0.030303424,0.19114596,0.223779346,0.116550989,1
0.135735571,0,0.14404548,0.041551662,0.202216962,0.390582666,0.548477291,0.432134328,0.326869835,0.495845045,0.40166325,0.4819959,0.506925629,1,0.969528922,1
1,0.952102794,0.935040174,0.565185019,0.551863441,0.71186947,0.714115008,0.174075817,0.341565756,0,0.064361442,0.023799235,0.072444649,0.39215706,0.394402598,0
0.741315549,0.624590725,0.735008479,0.135644404,0,0.182971889,0.283911101,0.337532612,0.511048787,0.526801787,0.460566136,0.725544613,0.88012001,1,0.936899948,1
0.761368632,0.500003603,0.840914823,0.590907016,0.113651486,0,0.238643379,1,0.647729156,0.625009909,0.909098989,0.619316885,0.761368632,0.159089981,0.261362626,1
0,0.423217936,0.370316425,0.263041931,0.678914204,0.749451935,0.545188955,0.537839392,0.4812631,0.372520384,0.631153097,0.701689528,0.721532307,0.65025949,1,1
0.517896772,0.227369979,0.244212355,0,0.372634075,0.250526848,0.616841537,0.82736984,0.76421093,1,0.941055878,0.823159246,0.774736017,0.871579679,0.772632118,1
0,0.074356487,0.199237959,0.34413679,0.587225969,0.586273024,0.75214452,0.724499664,0.685414744,0.809342483,0.878933457,0.933269436,0.962821757,1,0.980933225,1
0.959563994,0.855092869,1,0.75821155,0.616340173,0.466464564,0.385868414,0.173199279,0.442451026,0.219845778,0,0.206045059,0.200800718,0.496411889,0.360198857,0
0.855389254,0.238744313,0.099587998,0.435198602,1,0.709413246,0.751704372,0.568894976,0.283764858,0,0.458391505,0.538883483,0.787173602,0.870398306,0.716235142,1
0.372743002,0,0.327277634,0.336373088,0.345464575,0.127274856,0.072735859,0.336373088,0.518198846,0.945455051,1,0.645463781,0.209094264,0.127274856,0.254547727,0
0.776079001,0.486000774,0.239184276,0.407124732,0.333332944,0.356234287,0.259539402,0.178113053,0.063611596,0,0.234093595,0.961829536,0.793888495,0.893127844,1,1
0,0.02067606,0.148495839,0.468044358,0.38909611,0.323307296,0.385337798,0.499997677,0.682327153,0.443609522,0.477442229,0.577066073,1,0.962402013,0.9398461,1
0.845529277,0.934957441,0.918701514,0.691058555,0.910566695,0.788616395,0.601623536,0.894309055,1,0.772357041,0.821138532,0,0.154472436,0.569104827,0.382110254,1
0.220497592,0.425466403,0.288819108,0.322981287,0.291923727,0.341614686,0.453416502,0.307451086,0.27018713,0.096271615,0.108692934,0,0.313663167,0.50621208,1,0
0,0.167122539,0.523289971,0.67945538,1,0.460276356,0.71780736,0.780822999,0.736984361,0.786299541,0.986299541,0.936984361,0.758904692,0.928766514,0.835616743,1
0.540624907,0.546873435,0.562502877,0.584375431,0.412500305,0.449991472,1,0.840624636,0.809376582,0.934374213,0.903123452,0.706251506,0.153129543,0.100000812,0,1
0,0.104891929,0.167826742,0.122377358,0.062936534,0.244758156,0.622377358,0.527975998,0.762234983,1,0.905593479,0.765737574,0.814684388,0.741260726,0.783214401,1
0.135133572,0.054059353,0,0.117113788,0.171173141,0.594583768,0.572067148,0.418913791,0.590089753,0.707212004,1,0.977476327,0.792784469,0.48648763,0.405406358,0
0.051941406,0.277054456,0.099567483,0,0.047618696,0.350641395,0.281384546,0.658013866,0.714287823,0.883114615,0.948056134,0.844153639,0.926410601,1,0.878794365,1
0,0.236733046,0.338774383,0.526531869,0.542855016,0.587753612,0.58367359,0.746940748,1,0.710205255,0.657144576,0.869384235,0.922450012,0.730611483,0.787756263,0
1,0.84602156,0.34933308,0.632435754,0.421632628,0.286104275,0.677623302,0.030110964,0.195758194,0.552133695,0.737855781,0.095365454,0,0.055218381,0.160617306,0
0.606559114,0.62131047,0.73770758,0.70163944,0.744266243,1,0.914756918,0.840985107,0.960658542,0.626234353,0.4262327,0.022952316,0,0.370492328,0.527871689,1
0,0.060607318,0.171719278,0.222219554,0.262630254,0.282837787,0.353537956,0.282837787,0.393942106,0.343438555,0.656561445,0.898986349,0.868683781,0.929295465,1,1
0.417847916,0.220661756,0.328644883,0.54459767,0.54459767,0.760565846,0.638501978,0.873242552,1,0.708930691,0.976534022,0.793438221,0.183105419,0,0.018783939,0
0.133679031,0,0.123400325,0.532129886,0.645245011,0.912595279,1,0.550132235,0.778920145,0.588688098,0.393317347,0.532129886,0.652956963,0.411310603,0.488432721,0
1,0.591112001,0.357777543,0.511109999,0.666666304,0.639999695,0.397777456,0.279999391,0.111109781,0,0.179997976,0.13111137,0.239999478,0.717777848,0.51555661,1
0.031246764,0.124998208,0.374999403,0.390622785,0.093748258,0.015623382,0,0.921873532,0.890623581,1,0.765622187,0.765622187,0.67187393,0.734375423,0.593750647,1
0.180486813,0.590243407,0.341469041,0.253657354,0,0.521955854,0.873171323,0.765853096,1,0.741459658,0.609755811,0.409756593,0.414635672,0.13658488,0.258536433,1
0.510932999,0.368854285,0.494535091,0.494535091,0.497266591,0.879786011,0.847001651,1,0.816941153,0.765032476,0,0.303281745,0.423494461,0.502735955,0.371590876,1
0,0.489689873,0.438146194,0.422679265,0.298969335,0.469073097,0.520619094,0.448452844,0.41236798,0.659792476,1,0.932995186,0.520619094,0.489527637,0.774534208,1
0.02898543,0,0.202898011,0.125602466,0.169082208,0.02898543,0.333336172,0.270533874,0.227054133,0.164251835,0.352659792,0.758457942,0.719810702,0.942034462,1,0
1,0.580913746,0.417009605,0.265561245,0.217846638,0.180500884,0.205393941,0.452278711,0.37759337,0.412858363,0.649375309,0.217846638,0,0.070537184,0.228217546,0
0,0.067928965,0.418869244,0.649055815,0.573585481,0.615093286,0.298113583,0.298113583,0.584908277,0.611317718,1,0.818872369,0.630189696,0.69056948,0.837740441,1
1,0.851222151,0.668550724,0.653483669,0.870056781,0.704332143,0.49905689,0.399246161,0.22975557,0.141241078,0.188323599,0.001881355,0,0.048962255,0.261771036,0
0.220105968,0,0.247619807,0.332275949,0.361905275,0.521693338,0.49312154,0.546032006,0.699471451,0.720634948,0.912169118,0.973546275,1,0.92486894,0.949206746,1
0.282143287,0.296297047,0.521367684,0.561253711,0.566953587,0.549855149,0.595441052,0.726496501,0.823363416,0,0.549855149,0.544161232,0.672363762,0.957268206,1,1
0.869805778,1,0.861495868,0.529085741,0.387811463,0.148199379,0.45567872,0.209141006,0.391966946,0.160664772,0.382271171,0.386426654,0,0.462603821,0.225761883,0
0.235294118,0,0.239498435,0.247899072,0.268905893,0.226890405,0.40756408,0.57563034,0.777308376,0.75630217,1,0.66806503,0.373951074,0.394962201,0.512604954,1
0.011401412,0,0.224193544,0.413237012,0.230210188,0.373654919,0.374287782,0.441103729,0.530082726,0.598166375,0.774860617,0.891705344,0.887273327,0.968653028,1,0
0.472734741,1,0.721214697,0.963624032,0.551514312,0.612120228,0.454546757,0.242423663,0.533331104,0,0.490913172,0.375752857,0.599983761,0.357579202,0.763637406,1
0.52000367,0.832007183,0.880007472,0.552008232,0.008002779,0.168009202,0.168009202,0,0.152000367,0.295997955,0.087994521,0.728000551,1,0.911998925,0.896003198,0
1,0.669938504,0.793890979,0.610909308,0.386614126,0.445636157,0.59614783,0.543031823,0.498756941,0.534176369,0.622721356,0.144610425,0,0.106241567,0.354156069,1
0,0.008875913,0.11242544,0.171597796,0.426034854,0.467455384,0.62426039,0.739644868,0.733727991,0.825443167,0.881656486,0.931951731,1,0.923076416,0.994082525,1
0.271376814,0.19330912,0.167282693,0.171002027,0,0.338287394,0.405205999,0.371748034,0.505574544,0.531598298,0.618958979,0.602231779,0.526021079,1,0.946096392,0
0.27576615,0.208918815,0.370475163,0.376043785,0.470750146,0.584959947,0.529247201,0.501394808,0.381616386,0.470750146,0.526461564,0.640667386,1,0.637881748,0,1
0.293333801,0.236667251,0.150000351,0,0.076668654,0.270001753,0.250001052,0.21666655,0.48,0.346669004,0.523332749,0.393331697,0.270001753,1,0.666664796,1
0.019607366,0.019607366,0.088235487,0.068627185,0.049019819,0.019607366,0,0.245098158,0.382353464,0.450980649,1,0.696078807,0.86274563,0.852941479,0.892157147,1
0,0.028645416,0.044270188,0.109374377,0.179687796,0.385416879,0.546874803,0.692707954,0.643229508,0.736979114,0.812499818,1,0.7630204,0.731770856,0.736979114,1
0,0.03062406,0.146642955,0.352767767,0.95465229,1,0.763839732,0.896937594,0.908715975,0.666666517,0.752060902,0.895759486,0.877502861,0.889281242,0.941107197,1
0.662201738,0.665177042,0.797619519,0.866071645,1,0.85565512,0.686010684,0.799107763,0.892857671,0.595238447,0.555058817,0.446428244,0.238094787,0,0.058034418,0
0,0.12278337,0.003234511,0.282714772,0.59128187,0.843296508,0.633275068,0.738284468,0.870756849,0.731820726,0.756057118,0.751209311,0.883684333,1,0.901446421,0
0,0.165467942,0.5971221,0.417266029,0.374100956,0.165467942,0.05035948,0.100719647,0.194244886,0.143884719,0.187050478,0.093525239,0.057553888,0.028776944,1,1
0.546875235,0.585937429,0.796877494,0.671874859,0.585937429,0.914067088,0.929688653,1,0.921875612,0.625001129,0.5390637,0.648438747,0.421877117,0,0.023439123,1
0.789299591,1,0.682276195,0.51505056,0.307690594,0.341141068,0.157189453,0,0.003347869,0.076925248,0.15384604,0.16722712,0.240803013,0.150502626,0.491639238,1
0.954507122,1,0.864378051,0.646352237,0.527039055,0.192275128,0.198283622,0.045493713,0.212017321,0.221459239,0.361373804,0.196566909,0,0.208583896,0.048068782,1
0.086021395,0.236558324,0.204299532,0.247311255,0.569890974,1,0.827955159,0.720429953,0.440859906,0.408601114,0.419354045,0.408601114,0.258064185,0,0.107525206,0
0.166411729,0,0.13097199,0.212634761,0.3359023,0.454546679,0.405238684,0.491525839,0.537751319,0.599384477,0.605548282,0.41756752,1,0.976887872,0.922959166,1
0.204918269,0.430330732,0.05737698,0.14344245,0,0.204918269,0.459015839,0.327869906,0.512292288,0.418030832,0.553278987,0.745900738,0.717212248,0.610655966,1,0
0,0.047122799,0.010471041,0.057585538,0.261782256,0.560214195,0.240842249,0.738221895,0.916235822,0.256547773,0.570681085,0.581147975,0.743454302,0.76439846,1,0
0.022728912,0,0.250002003,0.23011535,0.69886138,0.659090363,0.755682514,1,0.88352234,0.715912642,0.852273521,0.684656954,0.914773449,0.911931191,0.857955749,0
1,0.68000321,0.419996382,0.468571926,0.35429037,0.294281365,0.051432209,0,0.111435773,0.037150246,0.271429407,0.722853182,0.37714913,0.48856994,0.368568253,0
0,0.215908009,0.420454793,0.465910016,0.772726178,0.704543917,0.454544204,0.602273392,0.54545465,1,0.806816735,0.784089697,0.704543917,0.897727182,0.761363806,0
0.8756583,0.994742961,1,0.665499996,0.602449852,0.642735096,0.674253926,0.478111273,0.357271146,0.02802506,0.350264881,0,0.122595595,0.364272729,0.380036046,1
1,0.957266977,0.554699845,0.539316744,0.671794367,0.289743141,0.152990611,0.099144289,0.064956704,0,0.064103181,0,0.047863641,0.198290037,0.229914137,0
0.461023801,0.545656596,0.574609652,0.986636659,0.556792288,0.697103547,0.436524767,0.383072676,0.296212233,0,0.276168496,0.320712542,1,0.423161425,0.138083611,0
0.025848141,0,0.163167056,0.352180122,0.617124811,0.631665588,0.780290446,0.798062508,0.617124811,0.68336045,0.802908014,0.836832234,1,0.948305138,0.877221863,1
0,0.06716482,0.106964238,0.402156022,0.562189232,0.666664025,0.794362189,0.782751824,0.726366454,0.666664025,0.72719737,0.842454914,0.922885986,0.979268054,1,0
0.68639667,0.40805911,0.332493903,0.229217796,0,0.0806047,0.026447385,0.60201502,0.818641367,0.789670835,0.743070332,0.903020103,1,0.964736172,0.894206574,1
0.847221634,1,0.759257689,0.76620184,0.696756806,0.717592789,0.668980206,0.428241428,0.51620184,0.113427005,0.393517145,0.324072112,0.2222234,0,0.696756806,0
1,0.831597017,0.673610939,0.539930309,0.81249969,0.788194241,0.463541661,0.321180609,0.184027678,0.05381935,0,0.118055604,0.260416656,0.329861032,0.340277936,0
0,0.488282304,0.781251687,0.738283098,0.761715314,0.621096615,0.457032999,0.812500992,0.847658842,0.804693429,0.949214322,0.726563815,0.765627034,1,0.976561433,0
0,0.051039825,0.389414304,0.615384547,0.628907775,0.614076334,0.65944487,0.872037439,0.92293171,0.815035217,0.782463026,0.805147294,0.794823595,0.933692071,1,1
0,0.015770542,0.237691306,0.136816918,0.159873026,0.23913156,0.412057191,0.49707915,0.760788961,0.703146281,0.806902382,0.84581092,0.809784094,1,0.982708521,1
0.988126311,1,0.803653252,0.611873982,0.424657805,0.389042584,0.466667787,0.178083413,0.338812748,0.204568794,0.084019966,0,0.058448958,0.344292406,0.117810096,1
0.22289949,0.368098437,0.337423437,0,0.018406247,0.269943737,0.239262503,0.141107804,0.484659383,0.294478126,0.613496875,0.239262503,0.631901563,1,0.914110936,1
0,0.281246799,0.507812751,0.496092478,0.414062799,0.679685625,1,0.972655754,0.902341761,0.902341761,0.953123495,0.867185529,0.910155276,0.738279345,0.960935481,1
1,0.929822675,0.742688518,0.754385411,0.812865171,0.473683503,0.421050509,0.350878561,0.204678488,0.081870858,0.111112082,0.03508799,0,0.099414517,0.111112082,0
0.855557918,0.672222813,0.361116791,0.438889207,0.244441809,0.39444549,0.272223903,0.255556828,0,0.099999727,0.605555874,0.844446989,0.766671847,0.822223767,1,1
0.088710228,0,0.39516266,0.564516385,0.709677061,0.749999603,0.725806554,0.774194239,0.814516782,0.887096723,0.887096723,0.935483615,1,0.862903674,0.717741411,1
0,0.415460668,0.681159124,0.637681753,0.695653855,0.76811614,0.777777778,0.946859854,1,0.7004824,0.666668941,0.550723599,0.560386375,0.826087105,0.971015086,0
0.239865601,0.611486389,0.665538549,0.71621245,0.388513611,0.175674091,0,0.277026461,0.236488864,0.516895108,0.618244432,0.24662669,0.533786408,0.95607805,1,1
0,0.03245988,0.162266338,0.227170539,0.166896796,0.943431012,0.398699738,0.600681831,0.40566001,0.563535095,0.94660096,0.879269706,0.433528327,1,0.756225156,1
0.228346783,0,0.039373018,0.196849888,0.023621615,0.330708522,0.846454013,0.775590013,0.700789217,0.944879802,1,0.885826187,0.763778783,0.866139678,0.929131777,1
1,0.946361105,0.988506346,0.32183889,0.187739681,0.199235702,0.088123802,0.122605554,0.134099209,0.122605554,0.14176033,0.08429048,0.053639684,0,0.053639684,1
0,0.039924642,0.441017077,0.390201155,0.283121726,0.275858279,0.359345123,0.486390277,0.542649894,0.617060347,0.626134792,0.751359222,0.754990945,0.956442662,1,1
0.169927627,0.099248836,0.186467755,0.073683446,0,0.042108745,0.181957544,0.371431568,0.539850413,0.628570045,0.708269257,0.824058221,0.899247222,1,0.864664639,1
0.243587163,0.171794968,0,0.32307633,0.256407413,0.284614374,0.587179509,0.579483742,0.797432816,0.817945216,0.784613771,0.674360826,0.851282688,1,0.766665421,1
0.17802128,0.127474145,0,0.553847416,0.58241647,0.56703256,0.589007444,0.635165568,0.553847416,0.65274718,0.698901043,0.821976589,0.883515428,0.929673551,1,1
0.377621385,0.356642963,0,0.489507118,1,0.699293786,0.363634139,0.552442385,0.475524766,0.188808246,0.559440902,0.454539003,0.622381062,1,0.986012754,1
0.226026859,0.162095925,0,0.162095925,0.267118467,0.207761152,0.422370266,0.383556837,0.689494486,0.360729017,0.732870027,0.623283455,0.71689017,0.840176501,1,1
0,0.054370682,0.271871314,0.248224016,0.04018668,0.224584675,0.304965992,0.283688,0.586284687,0.650116675,0.735224666,0.716312,0.931445316,1,0.990544662,0
